# Generated at 2016-07-19 15:59:14
#Object       u60

11829         1.0
11828         1.0
11825         1.0
11824         1.0
11827         1.0
11826         1.0
11823         1.0
11822         1.0
10453         3.0
10452         3.0
10451         3.0
10450         3.0
10457         4.0
10456         3.0
10455         4.0
10454         3.0
10512         6.0
10513         5.0
10459         4.0
10458         4.0
10516         4.0
10517         4.0
10514         5.0
10515         5.0
11605         3.0
10899         4.0
10898         4.0
11288         1.0
10893         1.0
10892         1.0
10891         1.0
11260         3.0
10897         1.0
10896         1.0
10895         1.0
10894         1.0
10583         1.0
10585         1.0
10584         1.0
10587         1.0
10586         1.0
11850         1.0
11851         1.0
11852         1.0
11853         1.0
11854         1.0
11855         1.0
11856         1.0
11283         1.0
11282         1.0
12668         1.0
12669         1.0
12666         1.0
12667         1.0
12664         1.0
12665         1.0
12662         1.0
10518         5.0
12660         1.0
12661         1.0
10519         5.0
10808         4.0
10809         4.0
10804         1.0
10805         1.0
10806         2.0
10807         2.0
10800         1.0
10801         1.0
10802         1.0
10803         1.0
11982         1.0
11134         1.0
11133         1.0
11132         2.0
11131         2.0
11130         3.0
10510         7.0
12989         1.0
10511         6.0
11986         1.0
11683         1.0
11987         1.0
11984         1.0
11985         1.0
11269         1.0
10449         3.0
11268         1.0
14440         1.0
11988         1.0
13338         1.0
14441         1.0
13333         1.0
13332         1.0
13331         1.0
13330         1.0
13337         1.0
11089         1.0
13335         1.0
13334         1.0
11616         2.0
11263         1.0
11614         2.0
11088         1.0
11612         3.0
11613         2.0
11610         2.0
13084         1.0
11261         1.0
11618         2.0
11619         2.0
11989         1.0
10890         4.0
11948         3.0
11949         3.0
13081         1.0
13080         1.0
11083         1.0
10798         1.0
10799         1.0
12999         1.0
13082         1.0
10790         1.0
12338         1.0
12339         1.0
12334         1.0
12335         1.0
12336         2.0
12337         1.0
12739         1.0
12333         1.0
11917         1.0
11916         1.0
10589         1.0
10588         1.0
12629         1.0
13768         1.0
13764         1.0
13765         1.0
13766         1.0
13767         1.0
13763         2.0
10447         3.0
11211         3.0
12993         1.0
10440         1.0
10905         2.0
10904         4.0
10907         2.0
10906         2.0
11983         1.0
11591         2.0
10900         4.0
11593         2.0
11592         2.0
11980         1.0
12280         1.0
12281         1.0
12282         1.0
12283         1.0
m67           6.0
10909         2.0
12690         1.0
11160         1.0
11161         1.0
11162         1.0
10908         2.0
11981         1.0
10502         7.0
10488         5.0
10489         5.0
10882         4.0
12279         1.0
12278         1.0
10762         3.0
10749         4.0
10748         3.0
10747         3.0
10746         3.0
10745         3.0
10744         2.0
10743         2.0
10742         2.0
10741         1.0
12276         1.0
10527         4.0
10526         4.0
10525         4.0
10524         5.0
10523         5.0
10522         5.0
10521         5.0
10520         5.0
11836         1.0
11837         1.0
10883         5.0
11835         1.0
11832         1.0
11833         1.0
11830         1.0
10528         3.0
10884         4.0
10885         4.0
11276         1.0
11277         1.0
11270         1.0
11271         1.0
11272         1.0
11578         3.0
10444         3.0
10445         3.0
11575         4.0
11574         4.0
11278         1.0
10441         1.0
11571         4.0
10443         2.0
12738         2.0
10961         0.0
14442         1.0
13325         1.0
10592         1.0
10593         1.0
10590         1.0
10591         1.0
10596         1.0
10597         1.0
10594         1.0
10595         1.0
10598         1.0
10599         1.0
12663         1.0
12659         1.0
12658         1.0
12653         1.0
12652         1.0
12651         1.0
12650         1.0
12657         1.0
12656         1.0
12655         1.0
12654         1.0
10879         4.0
10878         4.0
10871         7.0
10870         7.0
10873         7.0
10872         7.0
10875         5.0
10874         6.0
10877         4.0
10876         5.0
10856         6.0
11157         1.0
12990         1.0
12991         1.0
12992         1.0
14436         1.0
12994         1.0
12995         1.0
12996         1.0
12997         1.0
12998         1.0
11129         4.0
11081         1.0
11080         1.0
11087         1.0
11086         1.0
11085         1.0
11084         1.0
10888         4.0
10509         8.0
10467         6.0
11595         2.0
11594         2.0
11597         2.0
11596         2.0
11458         1.0
11590         2.0
10903         4.0
13085         1.0
11454         1.0
11455         1.0
11456         1.0
11457         1.0
11599         3.0
11598         2.0
11452         1.0
11453         1.0
11159         1.0
11158         1.0
13324         1.0
11991         1.0
13326         1.0
13327         1.0
13674         1.0
13323         1.0
10858         6.0
13328         1.0
13329         1.0
11155         1.0
11154         1.0
14437         1.0
11156         1.0
11151         1.0
11153         1.0
11152         1.0
10505         7.0
14439         1.0
14438         1.0
10504         7.0
11623         1.0
11622         1.0
11621         1.0
11620         1.0
11627         2.0
11626         2.0
11625         1.0
11624         1.0
11629         2.0
11628         2.0
11979         1.0
11978         1.0
10404         2.0
10405         2.0
10406         2.0
10407         2.0
