124	146.572327	-1.000000	237.32	37.26	
125	147.572479	-1.000000	238.06	38.07	
126	148.572632	-1.000000	238.82	38.88	
127	149.572784	-1.000000	239.60	39.68	
128	150.572937	-1.000000	240.39	40.47	
129	151.573090	-1.000000	241.21	41.26	
130	152.573242	-1.000000	242.04	42.04	
131	153.573395	-1.000000	242.90	42.81	
132	154.573547	-1.000000	243.78	43.58	
133	155.573700	-1.000000	244.68	44.34	
134	156.573853	-1.000000	245.60	45.09	
135	157.574005	-1.000000	246.55	45.84	
136	158.574158	-1.000000	247.53	46.58	
137	159.574310	-1.000000	248.53	47.31	
138	160.574463	-1.000000	249.57	48.03	
139	161.574600	-1.000000	250.63	48.73	
140	162.574753	-1.000000	251.72	49.43	
141	163.574905	-1.000000	252.84	50.12	
142	164.575058	-1.000000	254.00	50.80	
143	165.575211	-1.000000	255.19	51.47	
144	166.575363	-1.000000	256.41	52.12	
145	167.575516	-1.000000	257.67	52.76	
146	168.575668	-1.000000	258.97	53.38	
147	169.575821	-1.000000	260.31	53.99	
148	170.575974	-1.000000	261.69	54.59	
149	171.576126	-1.000000	263.10	55.17	
150	172.576279	-1.000000	264.56	55.73	
151	173.576431	-1.000000	266.06	56.27	
152	174.576584	-1.000000	267.61	56.80	
153	175.576736	-1.000000	269.19	57.30	
154	176.576889	-1.000000	270.82	57.79	
155	177.577042	-1.000000	272.50	58.25	
156	178.577194	-1.000000	274.22	58.69	
157	179.577347	-1.000000	275.98	59.10	
158	180.577499	-1.000000	277.78	59.49	
159	181.577652	-1.000000	279.62	59.86	
160	182.577805	-1.000000	281.51	60.20	
161	183.577957	-1.000000	283.43	60.51	
162	184.578110	-1.000000	285.39	60.79	
163	185.578262	-1.000000	287.38	61.04	
164	186.578415	-1.000000	289.40	61.27	
165	187.578568	-1.000000	291.44	61.46	
166	188.578720	-1.000000	293.52	61.62	
167	189.578873	-1.000000	295.61	61.75	
168	190.579025	-1.000000	297.71	61.85	
169	191.579178	-1.000000	299.83	61.91	
170	192.579330	-1.000000	301.95	61.94	
171	193.579483	-1.000000	304.08	61.94	
172	194.579636	-1.000000	306.20	61.91	
173	195.579788	-1.000000	308.32	61.84	
174	196.579941	-1.000000	310.43	61.74	
175	197.580093	-1.000000	312.51	61.61	
176	198.580246	-1.000000	314.58	61.44	
177	199.580399	-1.000000	316.63	61.25	
178	200.580551	-1.000000	318.65	61.02	
179	201.580704	-1.000000	320.63	60.76	
180	202.580856	-1.000000	322.59	60.48	
181	203.581009	-1.000000	324.50	60.17	
182	204.581161	-1.000000	326.38	59.82	
183	205.581314	-1.000000	328.22	59.46	
184	206.581467	-1.000000	330.02	59.06	
185	207.581619	-1.000000	331.78	58.64	
186	208.581772	-1.000000	333.49	58.20	
187	209.581924	-1.000000	335.16	57.74	
188	210.582077	-1.000000	336.79	57.25	
189	211.582230	-1.000000	338.37	56.75	
190	212.582382	-1.000000	339.91	56.22	
191	213.582535	-1.000000	341.41	55.67	
192	214.582687	-1.000000	342.86	55.11	
193	215.582840	-1.000000	344.28	54.53	
194	216.582993	-1.000000	345.65	53.93	
195	217.583145	-1.000000	346.98	53.32	
196	218.583298	-1.000000	348.28	52.69	
197	219.583450	-1.000000	349.54	52.05	
198	220.583603	-1.000000	350.76	51.40	
199	221.583755	-1.000000	351.94	50.73	
200	222.583908	-1.000000	353.10	50.06	
201	223.584061	-1.000000	354.22	49.37	
202	224.584198	-1.000000	355.31	48.66	
203	225.584351	-1.000000	356.36	47.95	
204	226.584503	-1.000000	357.39	47.23	
205	227.584656	-1.000000	358.39	46.50	
206	228.584808	-1.000000	359.37	45.77	
207	229.584961	-1.000000	0.31	45.02	
208	230.585114	-1.000000	1.24	44.27	
209	231.585266	-1.000000	2.14	43.50	
210	232.585419	-1.000000	3.01	42.74	
211	233.585571	-1.000000	3.87	41.96	
212	234.585724	-1.000000	4.70	41.18	
213	235.585876	-1.000000	5.51	40.39	
214	236.586029	-1.000000	6.31	39.60	
215	237.586182	-1.000000	7.08	38.80	
216	238.586334	-1.000000	7.84	37.99	
217	239.586487	-1.000000	8.58	37.18	
218	240.586639	-1.000000	9.31	36.37	
219	241.586792	-1.000000	10.02	35.55	
220	242.586945	-1.000000	10.71	34.73	
221	243.587097	-1.000000	11.39	33.90	
222	244.587250	-1.000000	12.06	33.07	
223	245.587402	-1.000000	12.72	32.24	
224	246.587555	-1.000000	13.36	31.40	
225	247.587708	-1.000000	13.99	30.56	
226	248.587860	-1.000000	14.61	29.71	
227	249.588013	-1.000000	15.22	28.87	
228	250.588165	-1.000000	15.82	28.02	
229	251.588318	-1.000000	16.41	27.16	
230	252.588470	-1.000000	16.99	26.31	
231	253.588623	-1.000000	17.56	25.45	
232	254.588776	-1.000000	18.12	24.59	
233	255.588928	-1.000000	18.68	23.73	
234	256.589081	-1.000000	19.23	22.86	
235	257.589233	-1.000000	19.77	22.00	
236	258.589386	-1.000000	20.30	21.13	
237	259.589539	-1.000000	20.83	20.26	
238	260.589691	-1.000000	21.35	19.39	
239	261.589844	-1.000000	21.86	18.51	
240	262.589996	-1.000000	22.37	17.64	
241	263.590149	-1.000000	22.87	16.76	
242	264.590302	-1.000000	23.37	15.89	
243	265.590454	-1.000000	23.87	15.01	
244	266.590607	-1.000000	24.36	14.13	
245	267.590759	-1.000000	24.85	13.25	
246	268.590912	-1.000000	25.33	12.36	
247	269.591064	-1.000000	25.81	11.48	
248	270.591217	-1.000000	26.28	10.59	
249	294.594879	-1.000000	37.33	-10.75	
250	295.595032	-1.000000	37.80	-11.63	
251	296.595184	-1.000000	38.27	-12.52	
252	297.595337	-1.000000	38.74	-13.41	
253	298.595490	-1.000000	39.22	-14.29	
254	299.595642	-1.000000	39.70	-15.18	
255	300.595795	-1.000000	40.19	-16.06	
256	301.595947	-1.000000	40.68	-16.95	
257	302.596100	-1.000000	41.17	-17.83	
258	303.596252	-1.000000	41.67	-18.71	
259	304.596405	-1.000000	42.17	-19.59	
260	305.596558	-1.000000	42.68	-20.47	
261	306.596710	-1.000000	43.20	-21.34	
262	307.596863	-1.000000	43.72	-22.22	
263	308.597015	-1.000000	44.24	-23.09	
264	309.597168	-1.000000	44.77	-23.97	
265	310.597321	-1.000000	45.31	-24.84	
266	311.597473	-1.000000	45.86	-25.71	
267	312.597626	-1.000000	46.42	-26.57	
268	313.597778	-1.000000	46.98	-27.44	
269	314.597931	-1.000000	47.55	-28.30	
270	315.598083	-1.000000	48.13	-29.16	
271	316.598236	-1.000000	48.72	-30.02	
272	317.598389	-1.000000	49.32	-30.88	
273	318.598541	-1.000000	49.93	-31.73	
274	319.598694	-1.000000	50.55	-32.58	
275	320.598846	-1.000000	51.19	-33.43	
276	321.598969	-1.000000	51.83	-34.27	
277	322.599121	-1.000000	52.49	-35.11	
278	323.599274	-1.000000	53.16	-35.95	
279	324.599426	-1.000000	53.85	-36.78	
280	325.599579	-1.000000	54.55	-37.61	
281	326.599731	-1.000000	55.26	-38.44	
282	327.599884	-1.000000	56.00	-39.26	
283	328.600037	-1.000000	56.75	-40.08	
284	329.600189	-1.000000	57.51	-40.89	
285	330.600342	-1.000000	58.30	-41.70	
286	331.600494	-1.000000	59.10	-42.50	
287	332.600647	-1.000000	59.93	-43.30	
288	333.600800	-1.000000	60.77	-44.09	
289	334.600952	-1.000000	61.64	-44.87	
290	335.601105	-1.000000	62.54	-45.65	
291	336.601257	-1.000000	63.46	-46.42	
292	337.601410	-1.000000	64.40	-47.18	
293	338.601562	-1.000000	65.37	-47.94	
294	339.601715	-1.000000	66.37	-48.68	
295	340.601868	-1.000000	67.40	-49.42	
296	341.602020	-1.000000	68.46	-50.15	
297	342.602173	-1.000000	69.55	-50.87	
298	343.602325	-1.000000	70.67	-51.58	
299	344.602478	-1.000000	71.83	-52.28	
300	345.602631	-1.000000	73.03	-52.97	
301	346.602783	-1.000000	74.27	-53.64	
302	347.602936	-1.000000	75.54	-54.31	
303	348.603088	-1.000000	76.86	-54.95	
304	349.603241	-1.000000	78.21	-55.59	
305	350.603394	-1.000000	79.61	-56.21	
306	351.603546	-1.000000	81.06	-56.81	
307	352.603699	-1.000000	82.55	-57.39	
308	353.603851	-1.000000	84.09	-57.96	
309	354.604004	-1.000000	85.68	-58.51	
310	355.604156	-1.000000	87.32	-59.04	
311	356.604309	-1.000000	89.01	-59.55	
312	357.604462	-1.000000	90.74	-60.03	
313	358.604614	-1.000000	92.53	-60.50	
314	359.604767	-1.000000	94.37	-60.93	
315	0.550000	0.000000	96.96	-60.41	
316	1.550000	0.000000	98.85	-60.78	
317	2.550000	0.000000	100.78	-61.13	
318	3.550000	0.000000	102.75	-61.45	
319	4.550000	0.000000	104.76	-61.75	
320	5.550000	0.000000	106.81	-62.01	
321	6.550000	0.000000	108.89	-62.24	
322	7.550000	0.000000	111.00	-62.44	
323	8.550000	0.000000	113.14	-62.61	
324	9.550000	0.000000	115.30	-62.74	
325	10.550000	0.000000	117.47	-62.84	
326	11.550000	0.000000	119.66	-62.91	
327	12.550000	0.000000	121.86	-62.94	
328	13.550000	0.000000	124.06	-62.94	
329	14.550000	0.000000	126.25	-62.91	
330	15.550000	0.000000	128.44	-62.84	
331	16.549999	0.000000	130.62	-62.74	
332	17.549999	0.000000	132.77	-62.60	
333	18.549999	0.000000	134.91	-62.43	
334	19.549999	0.000000	137.02	-62.23	
335	20.549999	0.000000	139.10	-62.00	
336	21.549999	0.000000	141.14	-61.73	
337	22.549999	0.000000	143.15	-61.44	
338	23.549999	0.000000	145.12	-61.12	
339	24.549999	0.000000	147.05	-60.77	
340	25.549999	0.000000	148.94	-60.39	
341	26.549999	0.000000	150.78	-59.99	
342	27.549999	0.000000	152.57	-59.56	
