128	124.472939	-1.100000	224.06	18.47
129	125.273087	-1.100000	224.47	19.17
130	126.073235	-1.100000	224.88	19.87
131	126.873383	-1.100000	225.30	20.56
132	127.673531	-1.100000	225.73	21.26
133	128.473679	-1.100000	226.15	21.95
134	129.273834	-1.100000	226.59	22.64
135	130.073975	-1.100000	227.02	23.34
136	130.874130	-1.100000	227.46	24.03
137	131.674271	-1.100000	227.91	24.72
138	132.474426	-1.100000	228.36	25.40
139	133.274567	-1.100000	228.82	26.09
140	134.074722	-1.100000	229.28	26.77
141	134.874863	-1.100000	229.75	27.46
142	135.675018	-1.100000	230.22	28.14
143	136.475159	-1.100000	230.70	28.82
144	137.275299	-1.100000	231.19	29.49
145	138.075455	-1.100000	231.68	30.17
146	138.875595	-1.100000	232.19	30.84
147	139.675751	-1.100000	232.69	31.52
148	140.475891	-1.100000	233.21	32.19
149	141.276047	-1.100000	233.73	32.85
150	142.076187	-1.100000	234.26	33.52
151	142.876343	-1.100000	234.80	34.18
152	143.676483	-1.100000	235.35	34.84
153	144.476639	-1.100000	235.91	35.50
154	145.276779	-1.100000	236.48	36.15
155	146.076935	-1.100000	237.05	36.80
156	146.877075	-1.100000	237.64	37.45
157	147.677231	-1.100000	238.24	38.10
158	148.477371	-1.100000	238.85	38.74
159	149.277512	-1.100000	239.47	39.38
160	150.077667	-1.100000	240.10	40.02
161	150.877808	-1.100000	240.74	40.65
162	151.677963	-1.100000	241.40	41.28
163	152.478104	-1.100000	242.07	41.90
164	153.278259	-1.100000	242.75	42.52
165	154.078400	-1.100000	243.44	43.14
166	154.878555	-1.100000	244.16	43.75
167	155.678696	-1.100000	244.88	44.35
168	156.478851	-1.100000	245.62	44.96
169	157.278992	-1.100000	246.38	45.55
170	158.079147	-1.100000	247.15	46.15
171	158.879288	-1.100000	247.94	46.73
172	159.679443	-1.100000	248.75	47.31
173	160.479584	-1.100000	249.57	47.89
174	161.279724	-1.100000	250.42	48.46
175	162.079880	-1.100000	251.28	49.02
176	162.880020	-1.100000	252.16	49.57
177	163.680176	-1.100000	253.07	50.12
178	164.480316	-1.100000	253.99	50.66
179	165.280472	-1.100000	254.94	51.20
180	166.080612	-1.100000	255.91	51.72
181	166.880768	-1.100000	256.90	52.24
182	167.680908	-1.100000	257.91	52.75
183	168.481064	-1.100000	258.95	53.25
184	169.281204	-1.100000	260.01	53.74
185	170.081360	-1.100000	261.10	54.22
186	170.881500	-1.100000	262.21	54.69
187	171.681641	-1.100000	263.35	55.14
188	172.481796	-1.100000	264.52	55.59
189	173.281937	-1.100000	265.71	56.03
190	174.082092	-1.100000	266.93	56.45
191	174.882233	-1.100000	268.18	56.87
192	175.682388	-1.100000	269.46	57.27
193	176.482529	-1.100000	270.76	57.65
194	177.282684	-1.100000	272.09	58.02
195	178.082825	-1.100000	273.45	58.38
196	178.882980	-1.100000	274.83	58.73
197	179.683121	-1.100000	276.24	59.05
198	180.483276	-1.100000	277.68	59.37
199	181.283417	-1.100000	279.15	59.66
200	182.083572	-1.100000	280.64	59.94
201	182.883713	-1.100000	282.16	60.20
202	183.683853	-1.100000	283.69	60.44
203	184.484009	-1.100000	285.26	60.67
312	294.104187	-1.100000	37.01	-10.36
313	294.904358	-1.100000	37.38	-11.07
314	295.704498	-1.100000	37.76	-11.78
315	296.504639	-1.100000	38.13	-12.49
316	297.304779	-1.100000	38.51	-13.20
317	298.104919	-1.100000	38.89	-13.91
318	298.905090	-1.100000	39.28	-14.61
319	299.705231	-1.100000	39.66	-15.32
320	300.505371	-1.100000	40.05	-16.03
321	301.305511	-1.100000	40.44	-16.74
322	302.105682	-1.100000	40.84	-17.44
323	302.905823	-1.100000	41.23	-18.15
324	303.705963	-1.100000	41.63	-18.85
325	304.506104	-1.100000	42.03	-19.56
326	305.306274	-1.100000	42.44	-20.26
327	306.106415	-1.100000	42.85	-20.96
328	306.906555	-1.100000	43.26	-21.66
329	307.706696	-1.100000	43.68	-22.36
330	308.506836	-1.100000	44.10	-23.06
331	309.307007	-1.100000	44.52	-23.76
332	310.107147	-1.100000	44.95	-24.46
333	310.907288	-1.100000	45.39	-25.16
334	311.707428	-1.100000	45.83	-25.85
335	312.507599	-1.100000	46.27	-26.54
336	313.307739	-1.100000	46.72	-27.24
337	314.107880	-1.100000	47.17	-27.93
338	314.908020	-1.100000	47.63	-28.62
339	315.708191	-1.100000	48.10	-29.31
340	316.508331	-1.100000	48.57	-29.99
341	317.308472	-1.100000	49.05	-30.68
342	318.108612	-1.100000	49.53	-31.36
343	318.908783	-1.100000	50.02	-32.05
344	319.708923	-1.100000	50.52	-32.73
345	320.509064	-1.100000	51.03	-33.40
346	321.309204	-1.100000	51.54	-34.08
347	322.109344	-1.100000	52.06	-34.75
348	322.909515	-1.100000	52.60	-35.43
349	323.709656	-1.100000	53.13	-36.10
350	324.509796	-1.100000	53.68	-36.76
351	325.309937	-1.100000	54.24	-37.43
352	326.110107	-1.100000	54.81	-38.09
353	326.910248	-1.100000	55.38	-38.75
354	327.710388	-1.100000	55.97	-39.41
355	328.510529	-1.100000	56.57	-40.06
356	329.310699	-1.100000	57.18	-40.71
357	330.110840	-1.100000	57.80	-41.36
358	330.910980	-1.100000	58.44	-42.01
359	331.711121	-1.100000	59.08	-42.65
360	332.511261	-1.100000	59.74	-43.29
361	333.311432	-1.100000	60.42	-43.92
362	334.111572	-1.100000	61.11	-44.55
363	334.911713	-1.100000	61.81	-45.18
364	335.711853	-1.100000	62.53	-45.80
365	336.512024	-1.100000	63.26	-46.41
366	337.312164	-1.100000	64.01	-47.03
367	338.112305	-1.100000	64.78	-47.63
368	338.912445	-1.100000	65.56	-48.24
369	339.712616	-1.100000	66.37	-48.83
370	340.512756	-1.100000	67.19	-49.43
371	341.312897	-1.100000	68.03	-50.01
372	342.113037	-1.100000	68.90	-50.59
373	342.913177	-1.100000	69.78	-51.16
374	343.713348	-1.100000	70.69	-51.73
375	344.513489	-1.100000	71.62	-52.29
376	345.313629	-1.100000	72.57	-52.84
377	346.113770	-1.100000	73.54	-53.39
378	346.913940	-1.100000	74.55	-53.93
379	347.714081	-1.100000	75.57	-54.45
380	348.514221	-1.100000	76.62	-54.97
381	349.314362	-1.100000	77.70	-55.48
382	350.114532	-1.100000	78.81	-55.98
383	350.914673	-1.100000	79.95	-56.48
384	351.714813	-1.100000	81.12	-56.96
385	352.514954	-1.100000	82.31	-57.43
386	353.315094	-1.100000	83.54	-57.88
387	354.115265	-1.100000	84.79	-58.33
388	354.915405	-1.100000	86.08	-58.76
389	355.715546	-1.100000	87.40	-59.18
390	356.515686	-1.100000	88.76	-59.59
391	357.315857	-1.100000	90.14	-59.98
392	358.115997	-1.100000	91.56	-60.36
393	358.916138	-1.100000	93.01	-60.72
394	359.716278	-1.100000	94.49	-61.07
395	0.450006	-0.300000	96.54	-60.64
396	1.250017	-0.300000	98.05	-60.95
397	2.050028	-0.300000	99.59	-61.24
398	2.850039	-0.300000	101.16	-61.51
399	3.650050	-0.300000	102.76	-61.77
400	4.450061	-0.300000	104.38	-62.01
401	5.250072	-0.300000	106.03	-62.22
402	6.050083	-0.300000	107.70	-62.42
403	6.850094	-0.300000	109.39	-62.60
404	7.650105	-0.300000	111.10	-62.75
405	8.450116	-0.300000	112.82	-62.89
406	9.250127	-0.300000	114.56	-63.00
407	10.050138	-0.300000	116.32	-63.09
408	10.850149	-0.300000	118.08	-63.17
409	11.650160	-0.300000	119.85	-63.21
410	12.450171	-0.300000	121.62	-63.24
411	13.250182	-0.300000	123.40	-63.25
412	14.050193	-0.300000	125.18	-63.23
413	14.850204	-0.300000	126.95	-63.19
414	15.650215	-0.300000	128.72	-63.13
415	16.450226	-0.300000	130.48	-63.05
416	17.250237	-0.300000	132.22	-62.94
417	18.050247	-0.300000	133.96	-62.82
418	18.850260	-0.300000	135.67	-62.67
419	19.650270	-0.300000	137.37	-62.50
420	20.450281	-0.300000	139.05	-62.31
421	21.250292	-0.300000	140.71	-62.11
422	22.050303	-0.300000	142.34	-61.88
423	22.850313	-0.300000	143.95	-61.63
424	23.650326	-0.300000	145.53	-61.37
425	24.450336	-0.300000	147.09	-61.08
426	25.250347	-0.300000	148.61	-60.78
427	26.050358	-0.300000	150.11	-60.47
428	26.850368	-0.300000	151.58	-60.13
429	27.650379	-0.300000	153.01	-59.78
430	28.450390	-0.300000	154.42	-59.42
431	29.250402	-0.300000	155.80	-59.04
432	30.050413	-0.300000	157.14	-58.64
433	30.850424	-0.300000	158.46	-58.24
434	31.650434	-0.300000	159.74	-57.82
435	32.450443	-0.300000	161.00	-57.38
436	33.250454	-0.300000	162.22	-56.94
437	34.050465	-0.300000	163.42	-56.48
438	34.850475	-0.300000	164.59	-56.01
439	35.650486	-0.300000	165.73	-55.53
440	36.450500	-0.300000	166.84	-55.04
441	37.250511	-0.300000	167.92	-54.54
442	38.050522	-0.300000	168.98	-54.04
443	38.850533	-0.300000	170.01	-53.52
444	39.650543	-0.300000	171.02	-52.99
445	40.450554	-0.300000	172.00	-52.46
446	41.250565	-0.300000	172.96	-51.92
447	42.050575	-0.300000	173.90	-51.37
448	42.850586	-0.300000	174.81	-50.81
449	43.650597	-0.300000	175.70	-50.24
450	44.450607	-0.300000	176.58	-49.67
451	45.250618	-0.300000	177.43	-49.10
452	46.050629	-0.300000	178.26	-48.51
